model,prompt_id,ring,animal,vehicle,sample,has_svg,rendered,attempts,feat_animal,feat_vehicle,feat_facing,feat_elements,animal_rating__openai__gpt-5.6-luna,vehicle_rating__openai__gpt-5.6-luna,action_rating__openai__gpt-5.6-luna,animal_rating,vehicle_rating,action_rating,overall
z-ai/glm-5.2,cat-plane,1,cat,plane,2,True,True,1,cat,airplane,right,"['sun', 'cloud', 'bird', 'baggage']",5,4,5,5.0,4.0,5.0,4.666666666666667
z-ai/glm-5.2,cat-scooter,1,cat,scooter,0,True,True,1,cat,scooter,right,"['sun', 'scarf', 'road', 'line']",5,4,4,5.0,4.0,4.0,4.333333333333333
z-ai/glm-5.2,cat-scooter,1,cat,scooter,1,True,True,1,cat,scooter,right,"['sun', 'road', 'scarf', 'sunglasses', 'wind']",4,4,4,4.0,4.0,4.0,4.0
z-ai/glm-5.2,cat-scooter,1,cat,scooter,2,True,True,1,cat,scooter,right,"['sun', 'cloud', 'road', 'helmet']",4,5,4,4.0,5.0,4.0,4.333333333333333
z-ai/glm-5.2,cat-skateboard,1,cat,skateboard,0,True,True,1,cat,skateboard,ambiguous,"['sun', 'cloud', 'mountain', 'road']",5,5,5,5.0,5.0,5.0,5.0
z-ai/glm-5.2,cat-skateboard,1,cat,skateboard,1,True,True,1,cat,skateboard,ambiguous,"['sunglasses', 'shadow', 'line']",4,5,4,4.0,5.0,4.0,4.333333333333333
z-ai/glm-5.2,cat-skateboard,1,cat,skateboard,2,True,True,2,cat,skateboard,ambiguous,"['sun', 'cloud', 'scarf', 'road', 'hill']",4,3,5,4.0,3.0,5.0,4.0
z-ai/glm-5.2,cat-unicycle,1,cat,unicycle,0,True,True,1,cat,unicycle,ambiguous,"['sun', 'cloud', 'line']",5,2,3,5.0,2.0,3.0,3.3333333333333335
z-ai/glm-5.2,cat-unicycle,1,cat,unicycle,1,True,True,1,cat,unicycle,right,"['sun', 'cloud', 'grass']",3,3,4,3.0,3.0,4.0,3.3333333333333335
z-ai/glm-5.2,cat-unicycle,1,cat,unicycle,2,True,True,1,cat,unicycle,ambiguous,"['collar', 'bell', 'shadow']",4,5,5,4.0,5.0,5.0,4.666666666666667
z-ai/glm-5.2,flamingo-bicycle,1,flamingo,bicycle,0,True,True,1,flamingo,bicycle,right,"['sun', 'cloud', 'sky', 'ground']",4,4,3,4.0,4.0,3.0,3.6666666666666665
z-ai/glm-5.2,flamingo-bicycle,1,flamingo,bicycle,1,True,True,1,flamingo,bicycle,right,"['cloud', 'sun', 'wheel', 'ground']",4,3,3,4.0,3.0,3.0,3.3333333333333335
z-ai/glm-5.2,flamingo-bicycle,1,flamingo,bicycle,2,True,True,1,flamingo,bicycle,right,"['sun', 'cloud', 'grass']",4,3,3,4.0,3.0,3.0,3.3333333333333335
z-ai/glm-5.2,flamingo-boat,1,flamingo,boat,0,True,True,1,flamingo,sailboat,right,"['sun', 'cloud', 'sea', 'bird']",5,5,3,5.0,5.0,3.0,4.333333333333333
z-ai/glm-5.2,flamingo-boat,1,flamingo,boat,1,True,True,1,flamingo,boat,right,"['sun', 'mountain', 'water']",5,3,5,5.0,3.0,5.0,4.333333333333333
z-ai/glm-5.2,flamingo-boat,1,flamingo,boat,2,True,True,1,flamingo,boat,right,"['sun', 'cloud', 'bird', 'water', 'lily pad']",3,5,4,3.0,5.0,4.0,4.0
z-ai/glm-5.2,flamingo-plane,1,flamingo,plane,0,True,True,1,flamingo,airplane,left,"['cloud', 'sun']",3,5,5,3.0,5.0,5.0,4.333333333333333
z-ai/glm-5.2,flamingo-plane,1,flamingo,plane,1,True,True,1,flamingo,airplane,right,"['cloud', 'sun', 'sky']",4,4,4,4.0,4.0,4.0,4.0
z-ai/glm-5.2,flamingo-plane,1,flamingo,plane,2,True,True,1,flamingo,airplane,right,"['cloud', 'sun', 'bird']",4,5,4,4.0,5.0,4.0,4.333333333333333
z-ai/glm-5.2,flamingo-scooter,1,flamingo,scooter,0,True,True,1,flamingo,scooter,right,"['sun', 'cloud', 'ground']",5,5,4,5.0,5.0,4.0,4.666666666666667
z-ai/glm-5.2,flamingo-scooter,1,flamingo,scooter,1,True,True,1,flamingo,scooter,right,"['sun', 'star', 'grid']",4,5,4,4.0,5.0,4.0,4.333333333333333
z-ai/glm-5.2,flamingo-scooter,1,flamingo,scooter,2,True,True,1,flamingo,scooter,right,"['bubble', 'cape', 'cloud', 'road', 'line']",3,5,4,3.0,5.0,4.0,4.0
z-ai/glm-5.2,flamingo-skateboard,1,flamingo,skateboard,0,True,True,1,flamingo,skateboard,right,"['cloud', 'sun', 'motion line']",5,5,4,5.0,5.0,4.0,4.666666666666667
z-ai/glm-5.2,flamingo-skateboard,1,flamingo,skateboard,1,True,True,1,flamingo,skateboard,right,"['sun', 'line']",4,4,5,4.0,4.0,5.0,4.333333333333333
z-ai/glm-5.2,flamingo-skateboard,1,flamingo,skateboard,2,True,True,1,flamingo,skateboard,left,"['sun', 'tree', 'scarf']",3,4,5,3.0,4.0,5.0,4.0
z-ai/glm-5.2,flamingo-unicycle,1,flamingo,unicycle,0,True,True,1,flamingo,unicycle,left,"['hat', 'bag']",3,4,3,3.0,4.0,3.0,3.3333333333333335
z-ai/glm-5.2,flamingo-unicycle,1,flamingo,unicycle,1,True,True,1,flamingo,unicycle,left,"['circle', 'line']",4,3,3,4.0,3.0,3.0,3.3333333333333335
z-ai/glm-5.2,flamingo-unicycle,1,flamingo,unicycle,2,True,True,1,flamingo,unicycle,left,"['circle', 'swirl']",3,3,5,3.0,3.0,5.0,3.6666666666666665
z-ai/glm-5.2,heron-bicycle,1,heron,bicycle,0,True,True,1,bird,bicycle,right,"['sun', 'cloud', 'basket', 'pebble']",5,4,4,5.0,4.0,4.0,4.333333333333333
z-ai/glm-5.2,heron-bicycle,1,heron,bicycle,1,True,True,1,heron,bicycle,right,['circle'],5,3,3,5.0,3.0,3.0,3.6666666666666665
z-ai/glm-5.2,heron-bicycle,1,heron,bicycle,2,True,True,1,heron,bicycle,right,['ground'],4,4,4,4.0,4.0,4.0,4.0
z-ai/glm-5.2,heron-boat,1,heron,boat,0,True,True,1,bird,boat,left,"['sun', 'water', 'bird']",5,5,5,5.0,5.0,5.0,5.0
z-ai/glm-5.2,heron-boat,1,heron,boat,1,True,True,1,heron,boat,right,"['sun', 'water', 'reflection']",5,5,5,5.0,5.0,5.0,5.0
z-ai/glm-5.2,heron-boat,1,heron,boat,2,True,True,1,heron,boat,right,"['sun', 'mountain', 'water', 'reed']",4,5,5,4.0,5.0,5.0,4.666666666666667
z-ai/glm-5.2,heron-plane,1,heron,plane,0,True,True,1,crane,,right,"['sun', 'grid']",5,1,1,5.0,1.0,1.0,2.3333333333333335
z-ai/glm-5.2,heron-plane,1,heron,plane,1,True,True,1,bird,,right,"['sun', 'star', 'grid']",4,1,1,4.0,1.0,1.0,2.0
z-ai/glm-5.2,heron-plane,1,heron,plane,2,True,True,1,heron,,right,"['moon', 'platform']",4,3,5,4.0,3.0,5.0,4.0
z-ai/glm-5.2,heron-scooter,1,heron,scooter,0,True,True,1,bird,scooter,right,['ground'],3,5,4,3.0,5.0,4.0,4.0
z-ai/glm-5.2,heron-scooter,1,heron,scooter,1,True,True,1,heron,scooter,right,"['sun', 'cloud', 'bird', 'helmet', 'scarf', 'ground']",4,5,5,4.0,5.0,5.0,4.666666666666667
z-ai/glm-5.2,heron-scooter,1,heron,scooter,2,True,True,1,heron,scooter,left,"['sun', 'ground']",5,5,5,5.0,5.0,5.0,5.0
z-ai/glm-5.2,heron-skateboard,1,heron,skateboard,0,True,True,1,heron,skateboard,right,"['hat', 'motion line', 'leaf']",3,5,5,3.0,5.0,5.0,4.333333333333333
z-ai/glm-5.2,heron-skateboard,1,heron,skateboard,1,True,True,1,heron,skateboard,right,"['sun', 'sunglasses', 'motion line']",4,5,5,4.0,5.0,5.0,4.666666666666667
z-ai/glm-5.2,heron-skateboard,1,heron,skateboard,2,True,True,1,heron,skateboard,left,"['sun', 'ground', 'line']",5,5,5,5.0,5.0,5.0,5.0
z-ai/glm-5.2,heron-unicycle,1,heron,unicycle,0,True,True,1,heron,unicycle,right,"['sweat drop', 'motion line']",5,4,5,5.0,4.0,5.0,4.666666666666667
z-ai/glm-5.2,heron-unicycle,1,heron,unicycle,1,True,True,1,heron,unicycle,right,"['moon', 'star', 'motion line']",5,3,4,5.0,3.0,4.0,4.0
z-ai/glm-5.2,heron-unicycle,1,heron,unicycle,2,True,True,1,heron,unicycle,right,"['sun', 'raindrop', 'ground']",5,5,3,5.0,5.0,3.0,4.333333333333333
z-ai/glm-5.2,otter-bicycle,1,otter,bicycle,0,True,True,1,sloth,bicycle,right,"['sun', 'cloud', 'helmet', 'mask', 'scarf', 'grass']",4,4,4,4.0,4.0,4.0,4.0
z-ai/glm-5.2,otter-bicycle,1,otter,bicycle,1,True,True,1,otter,bicycle,right,"['sun', 'cloud', 'basket', 'fish', 'grass']",4,3,3,4.0,3.0,3.0,3.3333333333333335
z-ai/glm-5.2,otter-bicycle,1,otter,bicycle,2,True,True,1,meerkat,bicycle,left,"['cloud', 'bird', 'sun', 'road', 'grass', 'hill', 'wheel', 'basket', 'helmet']",3,2,3,3.0,2.0,3.0,2.6666666666666665
z-ai/glm-5.2,otter-boat,1,otter,boat,0,True,True,1,otter,boat,ambiguous,"['sun', 'cloud', 'fish', 'paddle', 'water']",5,5,5,5.0,5.0,5.0,5.0
z-ai/glm-5.2,otter-boat,1,otter,boat,1,True,True,1,otter,boat,left,"['sun', 'cloud', 'bird', 'flag', 'shell', 'water']",4,5,5,4.0,5.0,5.0,4.666666666666667
z-ai/glm-5.2,otter-boat,1,otter,boat,2,True,True,1,bear,boat,ambiguous,"['sun', 'paddle', 'starfish', 'water']",3,5,5,3.0,5.0,5.0,4.333333333333333
z-ai/glm-5.2,otter-plane,1,otter,plane,0,True,True,1,mouse,airplane,ambiguous,"['seat', 'window', 'cloud', 'cup', 'scarf']",3,1,5,3.0,1.0,5.0,3.0
z-ai/glm-5.2,otter-plane,1,otter,plane,1,True,True,1,bear,biplane,ambiguous,"['sun', 'cloud', 'goggles', 'scarf', 'propeller']",5,5,5,5.0,5.0,5.0,5.0
z-ai/glm-5.2,otter-plane,1,otter,plane,2,True,True,1,bear,airplane,ambiguous,"['seat', 'window', 'sun', 'cloud', 'glass', 'straw', 'seatbelt']",3,5,5,3.0,5.0,5.0,4.333333333333333
z-ai/glm-5.2,otter-scooter,1,otter,scooter,0,True,True,1,otter,scooter,right,"['helmet', 'sun', 'cloud', 'motion line']",5,5,4,5.0,5.0,4.0,4.666666666666667
z-ai/glm-5.2,otter-scooter,1,otter,scooter,1,True,True,1,seal,scooter,right,"['helmet', 'scarf', 'sun', 'cloud', 'ground']",4,5,4,4.0,5.0,4.0,4.333333333333333
z-ai/glm-5.2,otter-scooter,1,otter,scooter,2,True,True,1,beaver,scooter,right,"['sun', 'cloud', 'road', 'helmet', 'tie']",4,5,5,4.0,5.0,5.0,4.666666666666667
z-ai/glm-5.2,otter-skateboard,1,otter,skateboard,0,True,True,1,otter,skateboard,ambiguous,"['sun', 'cloud', 'hat', 'sunglasses', 'fish']",2,5,5,2.0,5.0,5.0,4.0
z-ai/glm-5.2,otter-skateboard,1,otter,skateboard,1,True,True,1,otter,skateboard,right,"['sun', 'cloud', 'hat', 'ground']",4,5,5,4.0,5.0,5.0,4.666666666666667
z-ai/glm-5.2,otter-skateboard,1,otter,skateboard,2,True,True,1,otter,skateboard,right,"['sunglasses', 'motion line', 'shadow']",2,5,4,2.0,5.0,4.0,3.6666666666666665
z-ai/glm-5.2,otter-unicycle,1,otter,unicycle,0,True,True,1,otter,unicycle,ambiguous,['ground'],4,3,5,4.0,3.0,5.0,4.0
z-ai/glm-5.2,otter-unicycle,1,otter,unicycle,1,True,True,1,otter,unicycle,ambiguous,"['circle', 'shadow']",4,5,5,4.0,5.0,5.0,4.666666666666667
z-ai/glm-5.2,otter-unicycle,1,otter,unicycle,2,True,True,1,otter,unicycle,ambiguous,"['star', 'shadow', 'text']",4,3,3,4.0,3.0,3.0,3.3333333333333335
z-ai/glm-5.2,pelican-bicycle,0,pelican,bicycle,0,True,True,1,pelican,bicycle,right,"['sun', 'cloud', 'ground']",5,3,4,5.0,3.0,4.0,4.0
z-ai/glm-5.2,pelican-bicycle,0,pelican,bicycle,1,True,True,1,stork,bicycle,right,"['sun', 'cloud', 'road']",4,5,4,4.0,5.0,4.0,4.333333333333333
z-ai/glm-5.2,pelican-bicycle,0,pelican,bicycle,2,True,True,1,goose,bicycle,right,"['sun', 'ground']",4,4,5,4.0,4.0,5.0,4.333333333333333
z-ai/glm-5.2,pelican-boat,1,pelican,boat,0,True,True,1,pelican,boat,right,"['sun', 'cloud', 'bird', 'rope', 'water']",5,5,5,5.0,5.0,5.0,5.0
z-ai/glm-5.2,pelican-boat,1,pelican,boat,1,True,True,1,pelican,boat,right,"['sun', 'water', 'horizon']",4,5,5,4.0,5.0,5.0,4.666666666666667
z-ai/glm-5.2,pelican-boat,1,pelican,boat,2,True,True,1,pelican,boat,right,"['sun', 'cloud', 'oar', 'water', 'bird']",5,5,5,5.0,5.0,5.0,5.0
z-ai/glm-5.2,pelican-plane,1,pelican,plane,0,True,True,1,pelican,airplane,right,"['cloud', 'sky']",3,5,5,3.0,5.0,5.0,4.333333333333333
z-ai/glm-5.2,pelican-plane,1,pelican,plane,1,True,True,1,pelican,airplane,right,"['cloud', 'sun']",4,5,5,4.0,5.0,5.0,4.666666666666667
z-ai/glm-5.2,pelican-plane,1,pelican,plane,2,True,True,1,pelican,airplane,left,"['sun', 'cloud', 'sky']",4,5,4,4.0,5.0,4.0,4.333333333333333
z-ai/glm-5.2,pelican-scooter,1,pelican,scooter,0,True,True,1,pelican,scooter,right,"['circle', 'line']",5,5,5,5.0,5.0,5.0,5.0
z-ai/glm-5.2,pelican-scooter,1,pelican,scooter,1,True,True,1,goose,scooter,right,"['sun', 'cloud', 'sky', 'ground']",3,5,3,3.0,5.0,3.0,3.6666666666666665
z-ai/glm-5.2,pelican-scooter,1,pelican,scooter,2,True,True,1,pelican,bicycle,right,"['goggles', 'sun', 'grid', 'line']",5,3,4,5.0,3.0,4.0,4.0
z-ai/glm-5.2,pelican-skateboard,1,pelican,skateboard,0,True,True,1,pelican,skateboard,right,"['sun', 'ground']",5,5,5,5.0,5.0,5.0,5.0
z-ai/glm-5.2,pelican-skateboard,1,pelican,skateboard,1,True,True,1,pelican,skateboard,right,"['cap', 'sun', 'ground', 'motion line']",4,5,5,4.0,5.0,5.0,4.666666666666667
z-ai/glm-5.2,pelican-skateboard,1,pelican,skateboard,2,True,True,1,pelican,skateboard,right,"['cloud', 'sun', 'sky', 'ground', 'scarf']",4,5,4,4.0,5.0,4.0,4.333333333333333
z-ai/glm-5.2,pelican-unicycle,1,pelican,unicycle,0,True,True,1,pelican,unicycle,right,"['cloud', 'sun', 'grass']",4,5,5,4.0,5.0,5.0,4.666666666666667
z-ai/glm-5.2,pelican-unicycle,1,pelican,unicycle,1,True,True,1,pelican,unicycle,left,"['sun', 'cloud', 'beach', 'sea', 'bunting']",4,3,3,4.0,3.0,3.0,3.3333333333333335
z-ai/glm-5.2,pelican-unicycle,1,pelican,unicycle,2,True,True,1,pelican,unicycle,right,['cloud'],4,3,5,4.0,3.0,5.0,4.0
z-ai/glm-5.2,raccoon-bicycle,1,raccoon,bicycle,0,True,True,1,cat,bicycle,right,"['scarf', 'motion line']",3,5,4,3.0,5.0,4.0,4.0
z-ai/glm-5.2,raccoon-bicycle,1,raccoon,bicycle,1,True,True,1,lemur,bicycle,right,"['scarf', 'line', 'dot']",4,5,4,4.0,5.0,4.0,4.333333333333333
z-ai/glm-5.2,raccoon-bicycle,1,raccoon,bicycle,2,True,True,1,raccoon,bicycle,right,['circle'],5,3,3,5.0,3.0,3.0,3.6666666666666665
z-ai/glm-5.2,raccoon-boat,1,raccoon,boat,0,True,True,1,raccoon,sailboat,ambiguous,"['cloud', 'bird', 'water', 'flag', 'hat']",5,5,5,5.0,5.0,5.0,5.0
z-ai/glm-5.2,raccoon-boat,1,raccoon,boat,1,True,True,1,raccoon,boat,ambiguous,"['moon', 'star', 'lantern', 'oar', 'water', 'horizon']",5,5,5,5.0,5.0,5.0,5.0
z-ai/glm-5.2,raccoon-boat,1,raccoon,boat,2,True,True,1,raccoon,boat,ambiguous,"['lantern', 'moon', 'cloud', 'hill', 'water', 'reflection']",4,5,5,4.0,5.0,5.0,4.666666666666667
z-ai/glm-5.2,raccoon-plane,1,raccoon,plane,0,True,True,1,raccoon,airplane,ambiguous,"['window', 'sun', 'cloud', 'wing', 'seat']",3,2,5,3.0,2.0,5.0,3.3333333333333335
z-ai/glm-5.2,raccoon-plane,1,raccoon,plane,1,True,True,1,raccoon,airplane,ambiguous,"['window', 'cloud', 'sky', 'seatbelt', 'shelf', 'wall']",5,4,5,5.0,4.0,5.0,4.666666666666667
z-ai/glm-5.2,raccoon-plane,1,raccoon,plane,2,True,True,1,raccoon,airplane,ambiguous,"['seat', 'window', 'cloud', 'cup', 'belt']",5,5,5,5.0,5.0,5.0,5.0
z-ai/glm-5.2,raccoon-scooter,1,raccoon,scooter,0,True,True,1,raccoon,scooter,ambiguous,"['sun', 'cloud', 'hill', 'ground', 'scarf']",5,5,3,5.0,5.0,3.0,4.333333333333333
z-ai/glm-5.2,raccoon-scooter,1,raccoon,scooter,1,True,True,1,raccoon,scooter,right,"['cloud', 'sun', 'scarf', 'ground']",5,5,5,5.0,5.0,5.0,5.0
z-ai/glm-5.2,raccoon-scooter,1,raccoon,scooter,2,True,True,1,raccoon,scooter,right,"['sun', 'cloud', 'hill', 'ground']",4,3,3,4.0,3.0,3.0,3.3333333333333335
z-ai/glm-5.2,raccoon-skateboard,1,raccoon,skateboard,0,True,True,1,raccoon,skateboard,ambiguous,"['sun', 'ground', 'motion line']",4,5,5,4.0,5.0,5.0,4.666666666666667
z-ai/glm-5.2,raccoon-skateboard,1,raccoon,skateboard,1,True,True,1,raccoon,skateboard,ambiguous,"['sun', 'ground', 'shadow', 'motion line']",5,4,5,5.0,4.0,5.0,4.666666666666667
z-ai/glm-5.2,raccoon-skateboard,1,raccoon,skateboard,2,True,True,1,raccoon,skateboard,right,"['building', 'trashcan']",4,5,5,4.0,5.0,5.0,4.666666666666667
z-ai/glm-5.2,raccoon-unicycle,1,raccoon,unicycle,0,True,True,1,raccoon,unicycle,ambiguous,['shadow'],4,5,4,4.0,5.0,4.0,4.333333333333333
z-ai/glm-5.2,raccoon-unicycle,1,raccoon,unicycle,1,True,True,1,raccoon,unicycle,ambiguous,"['star', 'bowtie']",4,3,3,4.0,3.0,3.0,3.3333333333333335
z-ai/glm-5.2,raccoon-unicycle,1,raccoon,unicycle,2,True,True,1,raccoon,unicycle,ambiguous,"['line', 'shadow']",5,4,5,5.0,4.0,5.0,4.666666666666667
z-ai/glm-5.2,whale-bicycle,1,whale,bicycle,0,True,True,1,fish,bicycle,right,"['sun', 'cloud', 'road', 'grass']",5,4,3,5.0,4.0,3.0,4.0
z-ai/glm-5.2,whale-bicycle,1,whale,bicycle,1,True,True,1,manatee,bicycle,right,"['cloud', 'sun', 'water']",5,5,3,5.0,5.0,3.0,4.333333333333333
z-ai/glm-5.2,whale-bicycle,1,whale,bicycle,2,True,True,1,whale,bicycle,left,"['cloud', 'bubble', 'ground']",5,5,3,5.0,5.0,3.0,4.333333333333333
z-ai/glm-5.2,whale-boat,1,whale,boat,0,True,True,1,whale,boat,left,"['cloud', 'sun', 'flag', 'water']",5,5,4,5.0,5.0,4.0,4.666666666666667
z-ai/glm-5.2,whale-boat,1,whale,boat,1,True,True,1,whale,boat,left,"['sun', 'cloud', 'bird', 'water']",5,5,5,5.0,5.0,5.0,5.0
z-ai/glm-5.2,whale-boat,1,whale,boat,2,True,True,1,whale,boat,right,"['cloud', 'sun', 'bird', 'water', 'wave']",5,3,5,5.0,3.0,5.0,4.333333333333333
z-ai/glm-5.2,whale-plane,1,whale,plane,0,True,True,1,whale,airplane,left,"['cloud', 'sun', 'bird']",5,4,5,5.0,4.0,5.0,4.666666666666667
z-ai/glm-5.2,whale-plane,1,whale,plane,1,True,True,1,whale,airplane,left,"['cloud', 'sun']",4,5,4,4.0,5.0,4.0,4.333333333333333
z-ai/glm-5.2,whale-plane,1,whale,plane,2,True,True,1,whale,airplane,right,"['sun', 'cloud', 'mist']",5,5,2,5.0,5.0,2.0,4.0
z-ai/glm-5.2,whale-scooter,1,whale,scooter,0,True,True,1,whale,scooter,left,"['cloud', 'sun', 'road']",5,5,2,5.0,5.0,2.0,4.0
z-ai/glm-5.2,whale-scooter,1,whale,scooter,1,True,True,1,whale,scooter,right,"['sun', 'helmet', 'spout', 'motion line']",5,4,4,5.0,4.0,4.0,4.333333333333333
z-ai/glm-5.2,whale-scooter,1,whale,scooter,2,True,True,2,whale,scooter,right,"['sun', 'cloud', 'bird', 'smoke']",4,5,4,4.0,5.0,4.0,4.333333333333333
z-ai/glm-5.2,whale-skateboard,1,whale,skateboard,0,True,True,1,whale,skateboard,right,"['sun', 'cloud', 'water']",5,5,5,5.0,5.0,5.0,5.0
z-ai/glm-5.2,whale-skateboard,1,whale,skateboard,1,True,True,1,whale,skateboard,left,"['cloud', 'sun', 'water']",5,5,5,5.0,5.0,5.0,5.0
z-ai/glm-5.2,whale-skateboard,1,whale,skateboard,2,True,True,1,whale,skateboard,right,"['cloud', 'sun', 'road', 'water']",4,5,4,4.0,5.0,4.0,4.333333333333333
z-ai/glm-5.2,whale-unicycle,1,whale,unicycle,0,True,True,1,whale,unicycle,right,"['sun', 'cloud', 'stick', 'ground']",5,3,4,5.0,3.0,4.0,4.0
z-ai/glm-5.2,whale-unicycle,1,whale,unicycle,1,True,True,1,whale,unicycle,right,"['sun', 'cloud', 'bubble', 'ground']",5,2,3,5.0,2.0,3.0,3.3333333333333335
z-ai/glm-5.2,whale-unicycle,1,whale,unicycle,2,True,True,1,whale,unicycle,right,"['hat', 'dot', 'line']",5,3,3,5.0,3.0,3.0,3.6666666666666665
